frame,id,x,y,width,height,confidence
71,1,134.0989010989011,389.13710099424384,-1,-1,-1
71,2,168.88530020703934,424.66211180124225,-1,-1,-1
71,3,293.5847076461769,295.487756121939,-1,-1,-1
71,4,429.4227077126779,313.7702747434624,-1,-1,-1
71,5,182.7320768662232,404.38580931263857,-1,-1,-1
72,1,133.76813880126184,388.71976866456356,-1,-1,-1
72,2,168.41132075471697,424.5165618448637,-1,-1,-1
72,3,293.4829317269076,295.62901606425703,-1,-1,-1
72,4,429.467387741724,313.6102917076368,-1,-1,-1
72,5,182.71465485418972,404.3923957179771,-1,-1,-1
73,1,133.41354166666665,388.2770833333333,-1,-1,-1
73,2,167.71981292517003,424.4727891156462,-1,-1,-1
73,3,293.66814814814813,295.75851851851854,-1,-1,-1
73,4,429.53968253968253,313.5128968253968,-1,-1,-1
73,5,182.53703703703704,404.56613756613757,-1,-1,-1
74,1,133.3820395738204,388.2790461694571,-1,-1,-1
74,2,167.23900169204734,424.24323181049067,-1,-1,-1
74,3,293.7095027080256,295.75036927621863,-1,-1,-1
74,4,429.501827849784,313.3552675307411,-1,-1,-1
74,5,182.6300858529302,404.4878686076894,-1,-1,-1
75,1,132.05929487179486,387.7692307692308,-1,-1,-1
75,2,166.70200085142613,424.16645381013194,-1,-1,-1
75,3,293.74201596806387,295.874251497006,-1,-1,-1
75,4,429.53784860557766,313.1032536520584,-1,-1,-1
75,5,182.60097051138484,404.4602463605823,-1,-1,-1
76,1,131.37312661498706,387.56795865633075,-1,-1,-1
76,2,166.6057858376511,424.02158894645936,-1,-1,-1
76,3,293.7390219560878,295.8912175648702,-1,-1,-1
76,4,429.5199329983249,312.89681742043547,-1,-1,-1
76,5,182.5273132664437,404.5336306205871,-1,-1,-1
77,1,130.90880503144655,387.54507337526206,-1,-1,-1
77,2,166.54210069444443,423.9995659722222,-1,-1,-1
77,3,293.73702594810374,295.9625748502994,-1,-1,-1
77,4,429.55667675748396,312.59872182980155,-1,-1,-1
77,5,182.51988108509846,404.5607580824972,-1,-1,-1
78,1,130.50751684810783,387.31104199066874,-1,-1,-1
78,2,166.41624365482232,423.9767343485617,-1,-1,-1
78,3,293.7638266068759,296.0059790732436,-1,-1,-1
78,4,429.6125126135217,312.56340396905483,-1,-1,-1
78,5,182.62357274401472,404.58674033149174,-1,-1,-1
79,1,130.1820072802912,387.071242849714,-1,-1,-1
79,2,166.14461407972857,423.7285835453774,-1,-1,-1
79,3,293.7593423019432,296.07722969606374,-1,-1,-1
79,4,429.6483739837398,312.375,-1,-1,-1
79,5,182.4953959484346,404.53738489871085,-1,-1,-1
80,1,129.66145833333331,386.6270833333333,-1,-1,-1
80,2,-1.0,-1.0,-1,-1,-1
80,3,293.78496240601504,296.25864661654134,-1,-1,-1
80,4,429.71185864763845,312.0523275569147,-1,-1,-1
80,5,-1.0,-1.0,-1,-1,-1
81,1,129.09320695102684,386.34544497103735,-1,-1,-1
81,2,-1.0,-1.0,-1,-1,-1
81,3,293.8172362555721,296.4190193164933,-1,-1,-1
81,4,429.69532582736264,311.985670419652,-1,-1,-1
81,5,-1.0,-1.0,-1,-1,-1
82,1,129.0031007751938,386.1152454780362,-1,-1,-1
82,2,-1.0,-1.0,-1,-1,-1
82,3,293.8144278606965,296.4950248756219,-1,-1,-1
82,4,429.8125,311.89412568306005,-1,-1,-1
82,5,-1.0,-1.0,-1,-1,-1
83,1,128.80797101449275,385.9140786749482,-1,-1,-1
83,2,-1.0,-1.0,-1,-1,-1
83,3,293.5315040650406,296.8871951219512,-1,-1,-1
83,4,429.8562158469945,311.78039617486337,-1,-1,-1
83,5,-1.0,-1.0,-1,-1,-1
84,1,128.88091523660944,385.60322412896517,-1,-1,-1
84,2,-1.0,-1.0,-1,-1,-1
84,3,293.5204498977505,297.1109406952965,-1,-1,-1
84,4,429.87525773195875,311.7460481099656,-1,-1,-1
84,5,-1.0,-1.0,-1,-1,-1
85,1,128.66304347826087,385.2510351966874,-1,-1,-1
85,2,-1.0,-1.0,-1,-1,-1
85,3,293.4888551165147,297.225430597771,-1,-1,-1
85,4,429.8710789382971,311.6897621509824,-1,-1,-1
85,5,-1.0,-1.0,-1,-1,-1
86,1,128.66666666666666,384.90863453815257,-1,-1,-1
86,2,-1.0,-1.0,-1,-1,-1
86,3,293.5493734335839,297.3568922305764,-1,-1,-1
86,4,429.85586515307875,311.65531475748196,-1,-1,-1
86,5,-1.0,-1.0,-1,-1,-1
87,1,128.39331366764995,384.78220255653883,-1,-1,-1
87,2,-1.0,-1.0,-1,-1,-1
87,3,293.3752525252525,297.47171717171716,-1,-1,-1
87,4,429.84649572649573,311.53982905982906,-1,-1,-1
87,5,-1.0,-1.0,-1,-1,-1
88,1,128.48065476190476,384.6899801587301,-1,-1,-1
88,2,-1.0,-1.0,-1,-1,-1
88,3,293.32373737373734,297.58585858585855,-1,-1,-1
88,4,429.8373222337842,311.244190079778,-1,-1,-1
88,5,-1.0,-1.0,-1,-1,-1
89,1,128.4403353057199,384.4679487179487,-1,-1,-1
89,2,-1.0,-1.0,-1,-1,-1
89,3,293.11412770236296,297.711915535445,-1,-1,-1
89,4,429.85529986052995,311.1244769874477,-1,-1,-1
89,5,-1.0,-1.0,-1,-1,-1
90,1,127.99016715830875,384.19223205506387,-1,-1,-1
90,2,-1.0,-1.0,-1,-1,-1
90,3,293.31877729257644,297.8539543910723,-1,-1,-1
90,4,429.9729080932784,311.0812757201646,-1,-1,-1
90,5,-1.0,-1.0,-1,-1,-1
91,1,127.54009077155824,384.0877458396369,-1,-1,-1
91,2,-1.0,-1.0,-1,-1,-1
91,3,293.45126010461246,298.05420827389446,-1,-1,-1
91,4,429.99588477366257,310.99348422496564,-1,-1,-1
91,5,-1.0,-1.0,-1,-1,-1
92,1,127.27777777777776,383.5679563492063,-1,-1,-1
92,2,-1.0,-1.0,-1,-1,-1
92,3,293.5377714825307,298.1024551463645,-1,-1,-1
92,4,429.99588477366257,310.99348422496564,-1,-1,-1
92,5,-1.0,-1.0,-1,-1,-1
93,1,126.81443298969072,383.39862542955325,-1,-1,-1
93,2,-1.0,-1.0,-1,-1,-1
93,3,293.43153918791313,298.1973559962228,-1,-1,-1
93,4,430.0340988169798,310.7693110647182,-1,-1,-1
93,5,-1.0,-1.0,-1,-1,-1
94,1,126.28358208955224,383.1726368159204,-1,-1,-1
94,2,-1.0,-1.0,-1,-1,-1
94,3,293.53476190476187,298.20047619047614,-1,-1,-1
94,4,430.036186499652,310.73660403618646,-1,-1,-1
94,5,-1.0,-1.0,-1,-1,-1
95,1,125.45770392749245,382.9743202416918,-1,-1,-1
95,2,-1.0,-1.0,-1,-1,-1
95,3,293.4793152639087,298.1859248692344,-1,-1,-1
95,4,430.0305584826133,310.44186863364945,-1,-1,-1
95,5,-1.0,-1.0,-1,-1,-1
96,1,124.95663136661624,383.15985879979826,-1,-1,-1
96,2,-1.0,-1.0,-1,-1,-1
96,3,293.46335697399525,298.2789598108747,-1,-1,-1
96,4,429.89367816091954,310.16056034482756,-1,-1,-1
96,5,-1.0,-1.0,-1,-1,-1
97,1,124.43554185927066,383.1638418079096,-1,-1,-1
97,2,-1.0,-1.0,-1,-1,-1
97,3,293.35352112676054,298.1934272300469,-1,-1,-1
97,4,429.76917562724014,310.1111111111111,-1,-1,-1
97,5,-1.0,-1.0,-1,-1,-1
98,1,124.732223903177,383.06505295007565,-1,-1,-1
98,2,-1.0,-1.0,-1,-1,-1
98,3,293.43226999537677,298.2256125751271,-1,-1,-1
98,4,429.7355460385439,309.9610992148465,-1,-1,-1
98,5,-1.0,-1.0,-1,-1,-1
99,1,124.48069105691056,382.790650406504,-1,-1,-1
99,2,-1.0,-1.0,-1,-1,-1
99,3,293.40767045454544,298.52746212121207,-1,-1,-1
99,4,429.77215644061715,309.66056691783274,-1,-1,-1
99,5,-1.0,-1.0,-1,-1,-1
100,1,124.15950617283949,382.5901234567901,-1,-1,-1
100,2,-1.0,-1.0,-1,-1,-1
100,3,293.1938431938432,298.75132275132273,-1,-1,-1
100,4,429.7763440860215,309.5516129032258,-1,-1,-1
100,5,-1.0,-1.0,-1,-1,-1
101,1,123.938583457157,382.3878157503715,-1,-1,-1
101,2,-1.0,-1.0,-1,-1,-1
101,3,293.226173541963,298.7956377430061,-1,-1,-1
101,4,429.7656587473002,309.45572354211663,-1,-1,-1
101,5,-1.0,-1.0,-1,-1,-1
102,1,123.44743398106625,382.14050822122573,-1,-1,-1
102,2,-1.0,-1.0,-1,-1,-1
102,3,293.44871794871796,298.8219373219373,-1,-1,-1
102,4,429.89308855291574,309.41036717062633,-1,-1,-1
102,5,-1.0,-1.0,-1,-1,-1
103,1,123.05017386984599,381.81371087928466,-1,-1,-1
103,2,-1.0,-1.0,-1,-1,-1
103,3,293.4214285714286,298.8138095238095,-1,-1,-1
103,4,429.9746926970354,309.3383947939262,-1,-1,-1
103,5,-1.0,-1.0,-1,-1,-1
104,1,122.4990108803165,381.44609297725026,-1,-1,-1
104,2,-1.0,-1.0,-1,-1,-1
104,3,293.5353961556493,299.0187529301453,-1,-1,-1
104,4,430.0359195402299,309.4206178160919,-1,-1,-1
