X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	X6	Y6	ProbId6	X7	Y7	ProbId7	X8	Y8	ProbId8	X9	Y9	ProbId9	X10	Y10	ProbId10	
556.14	639.78	0.99992	630.19	212.88	0.96975	546.21	223.28	0.95834	628.73	167.8	0.99844	816.57	323.22	1	373.8	340.58	1	450.19	118.27	0.78919	512.17	136.77	0.7852	398.14	140.44	0.99257	613.71	584.01	0.87613
555.06	640.13	0.99992	632.16	213.19	0.96975	543.58	220.73	0.95834	628.42	167.8	0.99844	809.85	318.34	1	373.93	337.32	1	450.84	118.5	0.78919	503	141.92	0.7852	397.77	142.13	0.99257	614.72	582.12	0.87613
554.44	640.61	0.99992	634.95	212.96	0.96975	538.59	216.33	0.95834	627.57	167.24	0.99844	803.91	313.24	1	372.95	333.24	1	452.67	118.29	0.78919	501.87	147.41	0.7852	396.1	140.33	0.99257	614.79	580.79	0.87613
554.2	640.45	0.99992	636.52	212.24	0.96975	535.66	214.95	0.95834	627.77	166.17	0.99844	795.39	303.32	1	373.5	330.88	1	453.04	118.56	0.78919	498.42	149.25	0.7852	395.72	140.94	0.99257	615.02	579.37	0.87613
553.69	640.03	0.99992	638.87	212.12	0.96975	529.2	213.23	0.95834	625.52	165.13	0.99844	786.2	294.62	1	374.87	326.06	1	451.48	118.16	0.78919	494.84	152.12	0.7852	394.84	141.19	0.99257	615.03	579.11	0.87613
552.96	639.51	0.99992	640.07	211.56	0.96975	523.78	213.09	0.95834	622.63	165.55	0.99844	781.85	286.39	1	376.57	323.88	1	451.23	118.15	0.78919	493.46	153.31	0.7852	393.62	141.54	0.99257	615.56	577.31	0.87613
551.65	640.34	0.99992	641.77	211.47	0.96975	515.35	208.96	0.95834	621.27	166.1	0.99844	776.14	277.88	1	376.98	319.05	1	451.01	118.13	0.78919	488.46	156.21	0.7852	393.19	140.18	0.99257	615.3	577.13	0.87613
549.75	640.97	0.99992	643.18	212.54	0.96975	510.72	208.29	0.95834	617.55	166.51	0.99844	772.49	273.48	1	379.16	315.91	1	452.02	118.13	0.78919	484.54	160.67	0.7852	392.59	140.17	0.99257	615.76	575.52	0.87613
548.06	641.87	0.99992	642.48	214.32	0.96975	508.2	209.19	0.95834	615.38	166.06	0.99844	772.68	268.74	1	380.45	313.92	1	451.51	118	0.78919	481.1	162	0.7852	391.74	138.19	0.99257	615.51	574.62	0.87613
547.12	642	0.99992	643.21	216.04	0.96975	504.95	208.36	0.5098	616.63	166.42	0.99844	773.28	261.97	1	381.17	310.25	1	451.19	118.09	0.78919	475.66	167.03	0.46164	391.76	137.43	0.99257	615.76	573.35	0.87613
545.76	640.88	0.99992	643.06	218.52	0.96975	501.66	207.59	0.5098	615.59	167.38	0.99844	773.59	258.27	1	381.96	309.99	1	449.22	117.51	0.78919	464.72	169.86	0.46164	392.12	137.61	0.99257	615.88	571.02	0.87613
544.16	639.86	0.99992	641.73	221.32	0.96975	498.34	205.32	0.5098	612.18	168.55	0.99844	774.23	258.8	1	382.65	309.7	1	449.15	117.7	0.78919	460.68	171.57	0.46164	392.56	135.71	0.99257	615.55	569.7	0.87613
