X1	Y1	ProbId1	X2	Y2	ProbId2	X3	Y3	ProbId3	X4	Y4	ProbId4	X5	Y5	ProbId5	
858.3	688.06	NaN	656.3	172.24	NaN	753.33	108.82	NaN	316.19	791.06	NaN	619.58	323.96	NaN
858.27	690.89	NaN	666.21	180.72	NaN	757.35	112.68	NaN	322.65	797.7	NaN	627.47	320.3	NaN
858.85	694.54	NaN	675.83	188.4	NaN	763.44	117.06	NaN	328.51	803.74	NaN	635.23	316.83	NaN
863.07	699.49	NaN	684.71	194.92	NaN	770.71	120.73	NaN	334.35	809.98	NaN	641.05	314.21	NaN
872.35	705.3	NaN	694.1	202.24	NaN	776.98	123.26	NaN	339.41	815.49	NaN	646.69	311.38	NaN
880.88	708.75	NaN	702.31	208.87	NaN	780.03	124.47	NaN	344.06	820.48	NaN	651.83	308.83	NaN
888.99	711.54	NaN	710.41	215.24	NaN	786.39	126.03	NaN	348.7	825.15	NaN	656.02	306.64	NaN
895.43	713.61	NaN	717.78	221.28	NaN	791.9	124.95	NaN	353.06	829.54	NaN	661.15	304.03	NaN
901.85	715.48	NaN	725.09	227.31	NaN	798.19	122.38	NaN	356.92	833.66	NaN	666.3	301.33	NaN
907.88	717.12	NaN	731.63	237.76	NaN	804.92	119.18	NaN	359.91	836.69	NaN	671.03	298.72	NaN
912.77	718.36	NaN	739	251.76	NaN	812.3	115.36	NaN	364.6	841.77	NaN	675.14	296.56	NaN
917.77	719.58	NaN	748.01	267.09	NaN	818.8	111.8	NaN	366.93	844.3	NaN	680.51	291.41	NaN
922.3	720.62	NaN	755.68	281.84	NaN	824.6	108.82	NaN	369.91	847.54	NaN	682.29	285.59	NaN
926.79	721.57	NaN	762.62	294.81	NaN	830	105.92	NaN	372.96	850.76	NaN	683.52	276.66	NaN
930.81	721.12	NaN	770.35	306.25	NaN	833.35	104.2	NaN	376.08	854.33	NaN	684.54	265.86	NaN
936.99	715.23	NaN	776.59	314.28	NaN	834.89	103.42	NaN	378.67	857.21	NaN	685.99	254.69	NaN
940.51	707.87	NaN	782.95	322.37	NaN	840.61	96.81	NaN	381.31	860.2	NaN	687.79	245.35	NaN
943.52	699.52	NaN	789.66	331.32	NaN	843.91	91.348	NaN	383.8	862.99	NaN	689.87	235.89	NaN
946.99	691.22	NaN	795.1	338.89	NaN	847.13	85.451	NaN	385.85	865.34	NaN	691.85	227.18	NaN
949.65	684.19	NaN	800.63	346.45	NaN	849.79	79.87	NaN	387.87	867.47	NaN	693.45	219.26	NaN
952.15	676.84	NaN	805.63	353.29	NaN	852.38	74.888	NaN	389.22	870	NaN	694.98	211.82	NaN
955.48	671.28	NaN	810.24	359.74	NaN	856.94	69.718	NaN	387.83	875.38	NaN	696.44	203.62	NaN
958.24	667.21	NaN	813.31	364.34	NaN	866.28	65.045	NaN	385.69	878.8	NaN	697.33	196.42	NaN
960.15	664.74	NaN	816.6	369	NaN	872.79	62.892	NaN	380.29	885.4	NaN	698	190.27	NaN
961.74	663.14	NaN	819.8	373.51	NaN	883.4	60.686	NaN	375.38	890.19	NaN	698.83	183.83	NaN
963.84	661.27	NaN	822.73	377.74	NaN	891.22	59.503	NaN	371.03	894.53	NaN	699.84	176.34	NaN
966.69	658.79	NaN	826.27	383.14	NaN	899.23	58.653	NaN	360.32	902.03	NaN	700.67	169.42	NaN
969.79	655.41	NaN	828.13	386.03	NaN	905.91	57.639	NaN	352.04	905.9	NaN	701.13	163.71	NaN
973.06	652.13	NaN	830.25	389.22	NaN	911.99	56.759	NaN	344.34	909.18	NaN	701.72	158.06	NaN
977.47	648.73	NaN	833.38	393.96	NaN	917.16	55.918	NaN	336.21	912.73	NaN	702.38	152.59	NaN
980.51	645.93	NaN	836.11	396.98	NaN	922.63	54.734	NaN	329.05	915.98	NaN	703.14	147.57	NaN
982.91	643.15	NaN	838.94	400.09	NaN	927.95	53.7	NaN	322.64	919.02	NaN	703.99	141.5	NaN
984.76	641.56	NaN	840.1	400.64	NaN	933.3	52.664	NaN	316.45	922.03	NaN	704.84	136.69	NaN
990.33	642.49	NaN	843.16	401.55	NaN	938.71	51.5	NaN	311.38	924.54	NaN	705.85	132.24	NaN
995.66	646.5	NaN	847.54	402.44	NaN	942.98	50.44	NaN	306.01	927.24	NaN	707.17	126.99	NaN
999.69	651.16	NaN	850.26	402.8	NaN	947.47	49.363	NaN	301.75	929.18	NaN	708.26	123.21	NaN
1002.8	655.79	NaN	856.34	404.03	NaN	951.51	48.38	NaN	295.01	930.57	NaN	709.39	119.4	NaN
1005.5	660.18	NaN	859.31	404.61	NaN	958.31	49.633	NaN	288.71	930.59	NaN	710.87	114.79	NaN
1008	664.46	NaN	859.17	404.86	NaN	971.08	53.432	NaN	282.73	930.15	NaN	712.13	111.26	NaN
1009.6	667.44	NaN	859.64	405.2	NaN	985.15	56.386	NaN	280.14	929.53	NaN	713.44	107.7	NaN
1010.8	674.08	NaN	862.64	406.81	NaN	1000.9	60.985	NaN	274.41	923.74	NaN	714.98	103.3	NaN
1011.4	681.42	NaN	865.32	410.41	NaN	1013.5	65.422	NaN	275.74	906.93	NaN	716.33	99.529	NaN
1012.6	688.41	NaN	867.25	413.57	NaN	1025.4	69.935	NaN	276.19	895.26	NaN	717.82	95.745	NaN
1014.3	695.85	NaN	869.48	417.12	NaN	1036.2	74.111	NaN	275.23	879.51	NaN	719.41	91.714	NaN
1015.3	700.82	NaN	872.32	420.91	NaN	1047.6	78.767	NaN	274.13	866.99	NaN	720.92	87.885	NaN
1018.6	705.8	NaN	874.81	423.71	NaN	1056	82.193	NaN	272.99	852.31	NaN	722.23	84.8	NaN
1022.3	708.64	NaN	876.93	425.92	NaN	1065.7	86.294	NaN	272.27	843.1	NaN	723.91	80.451	NaN
1028.1	709.45	NaN	878.74	427.53	NaN	1073.3	89.303	NaN	271.26	828.91	NaN	724.66	78.206	NaN
1033	709.55	NaN	888.41	430.07	NaN	1082.9	93.347	NaN	269.92	818.12	NaN	725.71	74.678	NaN
1038.6	709.54	NaN	900.33	431.63	NaN	1090.4	96.294	NaN	268.28	811.55	NaN	726.13	72.831	NaN
1046.1	709.34	NaN	910.63	433.2	NaN	1098.1	99.388	NaN	264.17	806.92	NaN	726.95	68.587	NaN
1052	708.67	NaN	919.35	434.64	NaN	1105.4	102.22	NaN	256.39	805.53	NaN	727.71	64.581	NaN
1057.4	707.44	NaN	926.95	436.03	NaN	1112.3	104.85	NaN	250.28	807.17	NaN	728.12	63.482	NaN
1062.6	705.96	NaN	933.8	437.31	NaN	1117.2	106.4	NaN	244.72	810.39	NaN	728.82	61.475	NaN
1068.2	704.22	NaN	939.83	438.65	NaN	1124.4	106.27	NaN	243.65	811.82	NaN	728.23	59.259	NaN
1072	699.6	NaN	944.88	439.82	NaN	1134	103.75	NaN	244.18	813.6	NaN	726.74	56.447	NaN
1074.6	687.54	NaN	950.06	441.11	NaN	1142.4	100	NaN	247.82	818.37	NaN	724.26	52.813	NaN
1075.7	673.4	NaN	955	442.26	NaN	1148.9	96.567	NaN	253.3	824.53	NaN	723.08	51.293	NaN
1076.2	660.79	NaN	959.7	443.71	NaN	1157.8	91.396	NaN	258.27	831.63	NaN	720.83	49.094	NaN
1075.8	649.97	NaN	964.96	448.19	NaN	1162.4	89.023	NaN	263.9	844.21	NaN	718.34	48.003	NaN
1073	639.88	NaN	973.22	455.68	NaN	1175.2	86.786	NaN	271.68	859.99	NaN	712.73	46.941	NaN
1069	631.31	NaN	981.95	462.87	NaN	1184.9	89.624	NaN	277.58	871.69	NaN	704.84	44.76	NaN
1065.6	624.95	NaN	991.59	471.1	NaN	1194.4	93.668	NaN	282.79	883.7	NaN	696.79	41.823	NaN
1062.5	618.59	NaN	998.54	477.06	NaN	1203.7	98.17	NaN	287.05	894.68	NaN	690.3	39.404	NaN
1058.6	613.9	NaN	1006	483.73	NaN	1211.4	101.94	NaN	290.77	905.27	NaN	683.81	37.749	NaN
1055.6	609.61	NaN	1011.9	489.36	NaN	1218.1	105.25	NaN	294.3	916.16	NaN	679.01	37.313	NaN
1052.2	602.41	NaN	1018.2	495.03	NaN	1225	108.63	NaN	298.14	925.55	NaN	675.04	36.823	NaN
1049.4	596.24	NaN	1022.4	498.49	NaN	1231.9	111.79	NaN	313.26	926.6	NaN	668.13	35.995	NaN
1046.6	591.04	NaN	1026.7	501.72	NaN	1237.8	114.39	NaN	335.3	911.69	NaN	662.77	35.418	NaN
1043.9	586.15	NaN	1030.4	503.72	NaN	1243.7	116.89	NaN	355.91	898.69	NaN	658.19	34.864	NaN
1042.2	582.91	NaN	1034.1	504.76	NaN	1249.4	119.35	NaN	376.59	886.48	NaN	650.44	34.119	NaN
1041.2	576.48	NaN	1038.8	505.88	NaN	1254.3	121.44	NaN	393.96	876.42	NaN	644.08	35.658	NaN
1040.2	565.04	NaN	1041.4	506.67	NaN	1259.8	123.67	NaN	409.9	867.45	NaN	634.36	37.568	NaN
1039.6	556.31	NaN	1045	507.64	NaN	1264.2	125.52	NaN	424.29	859.8	NaN	623.02	39.255	NaN
1039.8	548.12	NaN	1047.1	508.6	NaN	1268.9	127.32	NaN	439.84	851.93	NaN	614.89	39.782	NaN
1045	527.56	NaN	NaN	NaN	NaN	1273.3	129.02	NaN	452.15	846.07	NaN	609.49	40.122	NaN
1045.7	523.78	NaN	NaN	NaN	NaN	1277.8	130.77	NaN	464.82	840.27	NaN	598.01	41.286	NaN
1046.9	522.09	NaN	NaN	NaN	NaN	1280.9	131.66	NaN	477.51	834.68	NaN	591.96	42.067	NaN
1048	516.14	NaN	NaN	NaN	NaN	1283.3	131.81	NaN	488.95	829.86	NaN	585.41	42.846	NaN
1049.6	515.56	NaN	NaN	NaN	NaN	1291.7	131.94	NaN	500.67	825.1	NaN	577.59	43.629	NaN
1052.5	511.45	NaN	NaN	NaN	NaN	1297.7	131.14	NaN	511.73	820.95	NaN	569.77	45.705	NaN
1053.2	510.68	NaN	NaN	NaN	NaN	1303.3	130.46	NaN	521.91	817.27	NaN	562.28	48.401	NaN
1053.8	508.04	NaN	NaN	NaN	NaN	1307.9	129.8	NaN	531.85	813.68	NaN	554.53	50.906	NaN
1055.9	505.79	NaN	NaN	NaN	NaN	1314.3	128.8	NaN	540.81	810.78	NaN	545.76	53.213	NaN
1057.9	505.12	NaN	NaN	NaN	NaN	1317.5	128.82	NaN	549.02	808.04	NaN	539.23	54.605	NaN
1033.2	489.73	NaN	1091.9	526.98	NaN	1324.9	122.81	NaN	558.42	805.04	NaN	528.89	56.846	NaN
1033.3	486.9	NaN	1092.4	532.5	NaN	1330.6	115.54	NaN	566.3	802.45	NaN	520.83	58.272	NaN
1033.9	483.34	NaN	1092.3	535.93	NaN	1337.7	103.57	NaN	573.87	800.06	NaN	514.23	59.371	NaN
1034	481.52	NaN	1092.2	540.45	NaN	1343.5	94.908	NaN	580.95	797.72	NaN	506.56	60.648	NaN
1032.9	476.35	NaN	1091.4	546.27	NaN	1352.7	90.745	NaN	588.25	795.42	NaN	500.81	61.765	NaN
1033.8	469.44	NaN	1089.7	549.82	NaN	1360.5	99.015	NaN	594.56	793.33	NaN	495.53	62.559	NaN
1035.7	466.65	NaN	1087	558.07	NaN	1364.1	111.79	NaN	600.05	789.59	NaN	489.26	63.375	NaN
1039.6	466.35	NaN	1087.4	557.74	NaN	1366.4	124.57	NaN	602.75	778.84	NaN	483.71	64.306	NaN
1045.2	465.34	NaN	1084.2	571.28	NaN	1368.1	134.35	NaN	599.91	768.09	NaN	481.48	64.981	NaN
1056.2	464.2	NaN	1082.5	577.68	NaN	1370	147.29	NaN	596.37	760.7	NaN	479.54	65.668	NaN
1064.4	463.8	NaN	1081.7	579.8	NaN	1371.7	157.23	NaN	594	745.43	NaN	475.1	66.722	NaN
1070.9	464.04	NaN	1080.5	584.89	NaN	1373.2	163.87	NaN	606.76	730.38	NaN	471.02	66.187	NaN
1077.4	464.87	NaN	1077.7	591.88	NaN	1375	172.16	NaN	622.19	713.9	NaN	465.33	66.248	NaN
1083.5	467.27	NaN	1072.8	597.96	NaN	1376.9	180.27	NaN	635.43	696.5	NaN	461.54	66.581	NaN
1088.5	471.29	NaN	1066.5	604.9	NaN	1378.8	187.97	NaN	647.11	681.8	NaN	454.32	67.015	NaN
1093.8	476.08	NaN	1060.4	611.93	NaN	1380.4	194.37	NaN	658.23	668.25	NaN	449.4	68.447	NaN
1098	479.46	NaN	1053.8	619.13	NaN	1381.8	200.37	NaN	668.28	655.7	NaN	436.98	74.375	NaN
1102.5	482.87	NaN	1048.2	624.87	NaN	1382.8	205.71	NaN	677.92	643.37	NaN	426.83	81.396	NaN
1106.8	488.84	NaN	1042.5	630.58	NaN	1383.2	210.86	NaN	687.12	631.43	NaN	420.68	86.293	NaN
1105.7	490.53	NaN	1038.2	635.13	NaN	1383.4	216.11	NaN	695.46	620.59	NaN	416	90.166	NaN
1105.1	495.71	NaN	1035.2	639.4	NaN	1383.3	220.69	NaN	703.51	610.02	NaN	410.46	93.246	NaN
1104	500.17	NaN	1032.8	647.27	NaN	1383.4	226.17	NaN	711.29	599.69	NaN	403.73	93.708	NaN
1102.8	504.59	NaN	1031.9	654.47	NaN	1383.7	230.62	NaN	718.5	590.06	NaN	394.46	100.81	NaN
1101.4	510.8	NaN	1031.7	660.87	NaN	1384.2	233.99	NaN	724.8	581.5	NaN	392.57	101.34	NaN
1099.2	515.33	NaN	1031.7	668.19	NaN	1384.3	235.26	NaN	730.82	564.83	NaN	384.32	104.73	NaN
1093.8	521.03	NaN	1032.1	679.13	NaN	1384.1	236.98	NaN	743.11	540.98	NaN	379.58	106.61	NaN
1088.3	525.45	NaN	1031.7	684.32	NaN	1384.2	238.17	NaN	756.16	518.77	NaN	373.33	108.94	NaN
1081.7	531.01	NaN	1031	691.75	NaN	1384	241.39	NaN	767.82	497.12	NaN	366.44	111.52	NaN
1075.2	536.13	NaN	1030.7	694.84	NaN	1384.4	242.67	NaN	778.68	478.06	NaN	365.66	111.71	NaN
1069.7	539.25	NaN	1030.2	702.48	NaN	1385.1	242.95	NaN	788.89	460.29	NaN	355.77	114.41	NaN
1065.3	542.52	NaN	1029.7	704.65	NaN	1384.1	248.92	NaN	798.02	443.62	NaN	352.23	113.27	NaN
1060.1	550.08	NaN	1029.5	709.92	NaN	1378.4	261.74	NaN	806.47	427.52	NaN	345.78	112.64	NaN
1058.1	557.46	NaN	1029.1	714.06	NaN	1372.9	273.62	NaN	813.96	412.73	NaN	337.8	109.9	NaN
1056.3	566.21	NaN	1029	716.77	NaN	1368.4	285.49	NaN	820.71	399.2	NaN	333.89	108.15	NaN
1055.4	573.98	NaN	1028.6	720.87	NaN	1365	295.46	NaN	827.44	386.05	NaN	321.22	104.41	NaN
1054.3	582.13	NaN	1028.3	724.13	NaN	1362.1	304.72	NaN	831	371.95	NaN	316.22	102.73	NaN
1052.7	589.02	NaN	1028.4	731.22	NaN	1359.6	313.58	NaN	828.65	342.93	NaN	311.31	100.94	NaN
1050.1	594.44	NaN	1028.1	730.99	NaN	1357.5	321.25	NaN	830.17	310.25	NaN	310.57	100.6	NaN
1047.3	599.32	NaN	1028.1	737	NaN	1355.6	328.23	NaN	830.03	279.33	NaN	305.21	98.578	NaN
1045.9	604.52	NaN	1025.1	742.33	NaN	1353.8	335.85	NaN	830.91	251.18	NaN	301.98	97.15	NaN
1045.1	609.74	NaN	1018.2	757.79	NaN	1352.1	342.52	NaN	831.71	226.78	NaN	295.34	94.579	NaN
1045.6	618.09	NaN	1012.6	773.58	NaN	1350.3	349.78	NaN	832.83	203.05	NaN	290.49	92.724	NaN
1047.8	626.23	NaN	1007.5	787.87	NaN	1348.5	356.26	NaN	833.37	182.88	NaN	287.44	91.016	NaN
1049.9	632.59	NaN	1002.7	800.95	NaN	1346.6	360.73	NaN	834.2	162.77	NaN	280.84	86.132	NaN
1051.9	638.26	NaN	998.2	812.93	NaN	1343	367.29	NaN	834.55	144.5	NaN	278.26	81.276	NaN
1053.1	641.45	NaN	992.55	822.19	NaN	1339.7	372.05	NaN	834.8	127.29	NaN	278.54	81.948	NaN
1055.6	645.36	NaN	981.15	828.47	NaN	1336.1	375.52	NaN	834.7	112.85	NaN	278.21	81.691	NaN
1059.1	648.98	NaN	968.59	830.54	NaN	1332.6	379.9	NaN	834.56	99.52	NaN	277.1	79.038	NaN
1062.4	651.95	NaN	961.29	831.13	NaN	1329.8	384.72	NaN	834.61	86.743	NaN	276.6	77.147	NaN
1065.7	655.74	NaN	950.26	831.13	NaN	1327.8	390.49	NaN	834.7	73.376	NaN	274.98	71.119	NaN
1069.6	660.21	NaN	942.97	829.67	NaN	1325.5	400.68	NaN	834.98	61.438	NaN	273.72	66.656	NaN
1073.5	664.94	NaN	938.71	820.9	NaN	1324.1	410.76	NaN	834.96	51.522	NaN	272.73	62.81	NaN
1076.8	669.19	NaN	934.56	805.62	NaN	1322.7	419.78	NaN	835.08	48.84	NaN	272.36	61.735	NaN
1080.2	673.06	NaN	928	787.88	NaN	1321.6	426.63	NaN	840.24	45.606	NaN	271.47	58.656	NaN
1082.9	676.31	NaN	921.87	772.85	NaN	1320.3	433.89	NaN	847.99	48.339	NaN	273.25	62.92	NaN
1085.4	679.22	NaN	917.38	759.24	NaN	1318.9	441.71	NaN	855.9	53.408	NaN	274.9	66.703	NaN
1088.2	682.09	NaN	914.07	743.35	NaN	1317.9	448.03	NaN	863.72	59.991	NaN	278.28	66.183	NaN
1090.5	684.76	NaN	910.96	729.69	NaN	1316.7	455.4	NaN	869.27	64.725	NaN	279.9	60.022	NaN
1091.7	686.55	NaN	907.47	717.56	NaN	1315.9	462.16	NaN	877.52	71.11	NaN	276.6	54.229	NaN
1098.3	690.85	NaN	903.88	705.99	NaN	1315.2	467.96	NaN	884.42	75.824	NaN	274.77	47.094	NaN
1108.3	693.23	NaN	901.39	695.66	NaN	1314.5	473.83	NaN	889.37	79.047	NaN	236.39	17.375	NaN
1117.5	694.5	NaN	905.23	680.81	NaN	1314	478.02	NaN	894.12	81.958	NaN	234.82	18.235	NaN
1125.2	695.24	NaN	912.96	671.78	NaN	1313.5	483.37	NaN	900.26	85.518	NaN	NaN	NaN	NaN
1132	695.86	NaN	923.95	660.66	NaN	1313	488.05	NaN	905.76	88.539	NaN	NaN	NaN	NaN
1136.5	695.87	NaN	934.43	650.25	NaN	1312.5	492.11	NaN	911.7	91.477	NaN	246.43	43.255	NaN
1142.8	693.7	NaN	943.44	641.14	NaN	1312.1	496.71	NaN	920.72	92.109	NaN	264.19	36.775	NaN
1148.3	689.8	NaN	951.91	632.64	NaN	1311.8	501.13	NaN	936.94	90.621	NaN	260.61	36.106	NaN
1153.4	685.83	NaN	959.96	624.66	NaN	1311.5	505.58	NaN	952.74	88.163	NaN	263.44	58.108	NaN
1157.4	682.89	NaN	967.4	616.9	NaN	1311.1	508.57	NaN	965.74	84.937	NaN	269.09	57.768	NaN
1161.2	677.3	NaN	973.89	609.59	NaN	1310.8	511.54	NaN	976.71	81.483	NaN	268.2	68.208	NaN
1163	674.4	NaN	978.99	603.42	NaN	1313.8	520.75	NaN	988.11	77.467	NaN	267.75	77.717	NaN
1168.9	667.42	NaN	984.42	596.89	NaN	1317.7	536.14	NaN	998.66	73.782	NaN	269.53	88.393	NaN
1174.9	662.73	NaN	989.09	591.01	NaN	1320.8	549.96	NaN	1009.2	70.147	NaN	271.92	92.69	NaN
1181.3	658.63	NaN	994.36	584.29	NaN	1324.2	562.15	NaN	1019.8	66.985	NaN	275.51	97.601	NaN
1186.2	655.62	NaN	998.38	579.17	NaN	1327.7	573.2	NaN	1027.4	64.931	NaN	278.26	101.74	NaN
1192.4	653.03	NaN	1001.8	574.64	NaN	1331.2	583.59	NaN	1035	63.153	NaN	281.63	105.9	NaN
1198.8	650.88	NaN	1004.8	570.64	NaN	1334.5	592.85	NaN	1043.1	62.454	NaN	284.89	109.76	NaN
1203.7	647.32	NaN	1009	565.56	NaN	1337.9	601.71	NaN	1052.5	63.985	NaN	287.49	113.21	NaN
1208.1	639	NaN	1011.9	561.63	NaN	1341.3	610.24	NaN	1060.4	66.368	NaN	290.62	117.25	NaN
1211.9	628.24	NaN	1014.6	558.04	NaN	1344.8	618.35	NaN	1067.6	69.173	NaN	293.98	121.72	NaN
1214.7	618.64	NaN	1017.2	554.7	NaN	1347.8	625.45	NaN	1074.8	72.088	NaN	297.06	126.22	NaN
1217.4	610.41	NaN	1018.9	553.38	NaN	1350.8	632.43	NaN	1081.1	74.725	NaN	299.38	130.13	NaN
1220.1	603.2	NaN	1025	551.61	NaN	1353.8	639.41	NaN	1086.5	76.926	NaN	303.11	136.04	NaN
1222.9	596.57	NaN	1030.4	552.28	NaN	1356.6	645.89	NaN	1091.4	79.041	NaN	303.36	138.03	NaN
1225.7	590.34	NaN	1035.3	553.94	NaN	1359.6	652.48	NaN	1096.8	81.293	NaN	305.25	141.62	NaN
1228.1	585.12	NaN	1039.2	555.89	NaN	1362.3	658.38	NaN	1102.9	83.934	NaN	306.31	144.29	NaN
1230.6	580.54	NaN	1042.4	557.42	NaN	1364.8	663.99	NaN	1108.4	86.141	NaN	308.44	148.28	NaN
1235.5	575.83	NaN	1047.3	559.67	NaN	1367.3	669.62	NaN	1113	88.083	NaN	308.04	149.3	NaN
1245.5	568.93	NaN	1050.6	560.93	NaN	1369.7	674.96	NaN	1117.2	89.76	NaN	309.97	152.76	NaN
1254.5	563.16	NaN	1053.3	561.15	NaN	1372.1	680.05	NaN	1120.7	91.191	NaN	310.15	154.22	NaN
1262.1	558.81	NaN	1059.7	562.25	NaN	1374.9	684.56	NaN	1125.2	93.081	NaN	311.84	157.51	NaN
1271	553.96	NaN	1065.9	564.26	NaN	1383.6	692.38	NaN	1128.6	94.517	NaN	311.85	158.72	NaN
1277	550.35	NaN	1072.2	566.7	NaN	1393.5	700.99	NaN	1132.3	96.011	NaN	311.37	159.76	NaN
1282.1	546.89	NaN	1079.3	568.2	NaN	1402.2	708.6	NaN	1139.5	97.988	NaN	306.7	158.03	NaN
1287.3	544.25	NaN	1087.4	568.45	NaN	1410.5	715.38	NaN	1148.5	102.05	NaN	304.55	159.15	NaN
1293	541.62	NaN	1096.8	568.87	NaN	1418.2	721.42	NaN	1157.9	107.48	NaN	305.9	162.28	NaN
1296.9	539.37	NaN	1102.5	569.69	NaN	1425.9	727.17	NaN	1166.2	112.27	NaN	309.85	165.84	NaN
1302.2	533.59	NaN	1112.2	570.42	NaN	1432.6	731.82	NaN	1172.1	115.44	NaN	311.27	168.01	NaN
1307.2	526.62	NaN	1120.3	570.66	NaN	1439.6	736.5	NaN	1178.8	119.16	NaN	307.34	170.65	NaN
1311.9	520.34	NaN	1131.1	570.31	NaN	1446.2	740.89	NaN	1185.5	122.8	NaN	308.61	173.01	NaN
1315.4	514.97	NaN	1138.8	569.88	NaN	1452.1	744.62	NaN	1192.8	126.65	NaN	309.83	174.72	NaN
1319.1	507.55	NaN	1147	569.33	NaN	1459.4	749	NaN	1197.5	128.97	NaN	317.88	177.22	NaN
1321.3	503.63	NaN	1152.9	569.22	NaN	1465.4	752.64	NaN	1204.5	132.64	NaN	321.31	178.73	NaN
1324.3	498.34	NaN	1159.5	569.06	NaN	1470.1	755.56	NaN	1208.8	134.77	NaN	317.52	180.91	NaN
1326.5	494.39	NaN	1164.8	568.9	NaN	1475.1	758.57	NaN	1213.7	137.25	NaN	317.72	181.72	NaN
1328.6	490.6	NaN	1172	568.43	NaN	1480.9	761.93	NaN	1219.1	144.61	NaN	320.94	182.7	NaN
1330.2	487.82	NaN	1177	568.39	NaN	1487	765.51	NaN	1224.6	160.93	NaN	324.51	182.18	NaN
1332.7	482.26	NaN	1183.2	568.18	NaN	1491.8	768.51	NaN	1232	181.5	NaN	329.65	181.95	NaN
1333.1	478.76	NaN	1188.3	568.14	NaN	1496.4	771.22	NaN	1238.9	199.94	NaN	325.01	182.8	NaN
1333.8	472.24	NaN	1193.1	568.13	NaN	1500.7	773.83	NaN	1244.6	217.6	NaN	331.27	176.96	NaN
1334.5	466.12	NaN	1197.2	568.25	NaN	1505.2	776.64	NaN	1249.3	232.7	NaN	337.25	171.84	NaN
1335	460.51	NaN	1201.4	568.31	NaN	1507.8	778.15	NaN	1254.1	247.71	NaN	334.91	168.69	NaN
1334.6	456.42	NaN	1206.6	568.43	NaN	1512	780.78	NaN	1255.3	264.61	NaN	333.91	167.42	NaN
1332.7	449.64	NaN	1209.4	569.53	NaN	1515.6	782.97	NaN	1233.1	291.77	NaN	331.96	166.39	NaN
1330.7	443.41	NaN	1212.2	572.07	NaN	1519.2	785.27	NaN	1210.9	322.24	NaN	333.46	164.78	NaN
1329.4	437.98	NaN	1216.1	577.37	NaN	1525.9	787.57	NaN	1192	349.76	NaN	336.85	164.43	NaN
1328	431.77	NaN	1217.9	582.47	NaN	1533.3	783.51	NaN	1176.3	374.49	NaN	339.33	164.86	NaN
1327	426.93	NaN	1219.2	589.31	NaN	1541	772.18	NaN	1162.8	398.88	NaN	338.95	164.5	NaN
1326.7	423.78	NaN	1220.2	594.92	NaN	1545.4	760.07	NaN	1151.9	421.9	NaN	388.34	174.33	NaN
1327.2	417.41	NaN	1221.5	601.56	NaN	1549.6	748.2	NaN	1143	442.72	NaN	360.9	192.18	NaN
1329	406.83	NaN	1226.3	608.74	NaN	1553.5	737.19	NaN	1135.2	462.09	NaN	NaN	NaN	NaN
1330.8	397.63	NaN	1237.7	610.38	NaN	1555.7	725.76	NaN	1128.3	479.8	NaN	363.62	190.75	NaN
1332.2	389.93	NaN	1251.7	608.03	NaN	1554.2	705.7	NaN	1120.4	494.9	NaN	408.82	229.84	NaN
1333.5	383.79	NaN	1263.4	605.14	NaN	1555.2	685.45	NaN	1108.8	506.32	NaN	413.13	234.31	NaN
1335.2	376.95	NaN	1274.6	602.55	NaN	1556.5	661.33	NaN	1094.7	515.08	NaN	414.45	237.32	NaN
1336.9	370.29	NaN	1285.1	600	NaN	1557.4	642.14	NaN	1081.5	521.92	NaN	415.32	239.97	NaN
1338.1	365.25	NaN	1293.8	597.79	NaN	1558	623	NaN	1070.4	527.33	NaN	415.47	242.01	NaN
1339.4	359.75	NaN	1303	595.52	NaN	1559	605.95	NaN	1058.8	532.74	NaN	418.29	245.12	NaN
1340.7	354.75	NaN	1310.8	593.32	NaN	1559.8	590.15	NaN	1049	537.27	NaN	420.25	247.98	NaN
1341.8	350.11	NaN	1318.6	591.06	NaN	1560.7	575.66	NaN	1039.8	541.47	NaN	421.6	250.14	NaN
1342.8	346.12	NaN	1326.5	588.61	NaN	1561.8	560.39	NaN	1031.7	545.14	NaN	422.31	251.39	NaN
1343.9	341.79	NaN	1333.5	586.57	NaN	1562.8	547.8	NaN	1022.7	549.21	NaN	423.71	252.84	NaN
1344.9	337.62	NaN	1339.9	584.69	NaN	1563.8	534.62	NaN	1015	552.47	NaN	425.65	253.43	NaN
1342.1	333.8	NaN	1345.7	583.2	NaN	1564.9	521.78	NaN	1007.1	554.12	NaN	425.51	251.54	NaN
1331	329.43	NaN	1352.7	581	NaN	1566	510.19	NaN	998.03	554.64	NaN	434.97	254.14	NaN
1315.1	324.22	NaN	1356.6	578.62	NaN	1567.1	498.39	NaN	989.22	554.14	NaN	441	255.12	NaN
1300.5	319.11	NaN	1358.8	570.82	NaN	1568.1	487.86	NaN	981.64	552.99	NaN	446.33	255.47	NaN
1290.6	314.64	NaN	1354.6	559.92	NaN	1569.4	476.6	NaN	973.83	551.09	NaN	451.35	255.99	NaN
1281.5	309.41	NaN	1348.4	549.6	NaN	1570.4	465.34	NaN	967.13	549.22	NaN	460.13	257.1	NaN
1273	303.47	NaN	1344	544.1	NaN	1571.2	459.67	NaN	964.99	549.67	NaN	463.22	257.91	NaN
